date,AUDCAD,AUDJPY,EURUSD,USDJPY,USDKRW,000005.SZ,0005.HK,1299.HK,2388.HK,2813.HK,3010.HK,3077.HK,3081.HK,600016.SH,600028.SH,601398.SH,601628.SH
09/16/2019,0.035158288,0.028924495,0.020679138,0.044805677,0.025885937,0.005177276,0.01048813,0.001635162,0.042956515,0.035800336,0.044285847,0.011797776,0.020603337,0.048023207,0.03649227,0.033486542,0.027034237
09/17/2019,0.019345299,0.019679703,0.020761668,0.022900231,0.049279268,7.71E-05,0.035363687,0.049505117,0.029965463,0.001995195,0.01854779,0.019681085,0.006083274,0.046459534,0.021121104,0.020517367,0.037443427
09/18/2019,0.029086756,0.025416718,0.038425462,0.033166344,0.029766378,0.021577982,0.016318906,0.047487957,0.022157343,0.008082707,0.011741269,0.020273562,0.009222037,0.007120907,0.00115297,0.01350224,0.004396298
09/19/2019,0.022960616,0.009423663,0.030339365,0.045183153,0.039338861,0.033478665,0.018708734,0.035370464,0.022935489,0.007571366,0.0489122,0.019918207,0.006464086,0.044784019,0.03933337,0.047144744,0.006800605
09/20/2019,0.020662876,0.009428027,0.043445289,0.02258815,0.010470147,0.025579649,0.003063617,0.017745714,0.012725075,0.007161334,0.030553817,0.039684218,0.047035183,0.038234965,0.031042499,0.013042355,0.026017623
09/21/2019,0.029882566,0.021591185,0.00844549,0.04888228,0.039609553,0.042346147,0.042054637,0.034676747,0.016209677,0.035858209,0.018021218,0.009212934,0.03076645,0.032181003,0.041512118,0.023735107,0.015169268
09/22/2019,0.007556498,0.034222264,0.000780766,0.028138776,0.007716369,0.02586734,0.001220133,0.020359456,0.038822501,0.000906691,0.019388646,0.024495031,0.042333218,0.042236643,0.007026677,0.035667934,0.046356666
09/23/2019,0.001482822,0.044727734,0.034752531,0.047041369,0.023824801,0.018419974,0.040625694,0.028438949,0.047021515,0.011352424,0.04905489,0.019631816,0.014720472,0.030231807,0.016111596,0.006641084,0.021316773
09/24/2019,0.011863192,0.044922463,0.040302542,0.029191921,0.048937376,0.021436723,0.025722631,0.031320451,0.031601858,0.048555307,0.046913245,0.037616701,0.024718735,0.028017028,0.046755342,0.004692337,0.042144688
09/25/2019,0.003253047,0.035294453,0.006964988,0.002837207,0.018483011,0.012000375,0.007300015,0.024268327,0.008286996,0.014767143,0.004586543,0.03060505,0.007998499,0.030599112,0.025700288,0.040453361,0.01575414
09/26/2019,0.002340461,0.010265516,0.046663759,0.049911541,0.032343224,0.018752864,0.028955677,0.030281376,0.000510877,0.043285673,0.019589653,0.02265023,0.014060439,0.0338394,0.036801236,0.008108172,0.042281558
09/27/2019,0.046618326,0.038720317,0.033744746,0.032618052,0.025098877,0.029029855,0.001602542,0.013474733,0.006969752,0.032052915,0.046893867,0.046890438,0.045824112,0.010332928,0.014424384,0.017893758,0.015652129
09/28/2019,0.027961218,0.029264215,0.049624643,0.014257648,0.036696811,0.042187529,0.015802324,0.038089403,0.021461875,0.042140417,0.038972884,0.04790287,0.019955754,0.022042088,0.000448183,0.043908169,0.016704838
09/29/2019,0.012282181,0.009855833,0.016499283,0.001775678,0.022400062,0.034352627,0.033881509,0.021807,0.033869311,0.012986447,0.017973451,0.041235707,0.028134252,0.002724995,0.023106096,0.009804193,0.025620102
09/30/2019,0.009596825,0.027434183,0.024789323,0.009174381,0.041155677,0.000346796,0.048661557,0.005223845,0.042863467,0.028422901,0.008758579,0.032659167,0.000526881,0.003105644,0.049690859,0.005661021,0.033920759
10/01/2019,0.048092259,0.018541728,0.028095377,0.030561359,0.043889076,0.033370008,0.007620707,0.046947023,0.017659708,0.017576093,0.037138049,0.032191677,0.014695484,0.007927445,0.030759048,0.017565708,0.035347148
10/02/2019,0.022904492,0.040399786,0.013900797,0.049609547,0.001239657,0.004438156,0.005695262,0.035291298,0.042531886,0.040538233,0.031785421,0.012948193,0.035817561,0.035900583,0.042840576,0.049556137,0.042072006
10/03/2019,0.041103893,0.000515646,0.046332667,0.045025305,0.01097835,0.039247812,0.049631193,0.024069967,0.033059802,0.009329534,0.007787272,0.005709099,0.016021573,0.04539834,0.004827709,0.048400186,0.009068138
10/04/2019,0.023992084,0.036967696,0.021441912,0.043766304,0.007064931,0.003888621,0.023850389,0.043915311,0.026940905,0.035495272,0.035284802,0.049425325,0.018195818,0.013180944,0.033290454,0.04603693,0.01368552
10/05/2019,0.018438437,0.043494465,0.049512569,0.046265162,0.010576675,0.020012758,0.047260433,0.010748193,0.003335587,0.024857289,0.034563964,0.02715789,0.035981688,0.048808222,0.019617341,0.028834247,0.009621875
10/06/2019,0.031313002,0.023166517,0.049304253,0.031815533,0.049914015,0.012184338,0.011362955,0.015180281,0.000570841,0.033165542,0.037046288,0.010593317,0.027226837,0.012772057,0.037889851,0.019042973,0.035407283
10/07/2019,0.037417324,0.043628019,0.039970586,0.04983815,0.047561769,0.049068523,0.035180185,0.039548692,0.021030275,0.030786016,0.038695403,0.037828835,0.040529151,0.004926781,0.024428042,0.023038554,0.025897872
10/08/2019,0.02549077,0.03060159,0.038496543,0.046588219,0.009248506,0.015467248,0.032821465,0.007782544,0.01684708,0.027610256,0.013815491,0.007301333,0.018023387,0.025927867,0.023418172,0.032567007,0.017979249
10/09/2019,0.026483015,0.011570115,0.02087813,0.009007584,0.03123095,0.003531209,0.009325212,0.037608616,0.010859783,0.004537921,0.023041586,0.042566495,0.029611689,0.002898892,0.002256831,0.001463637,0.044228456
10/10/2019,0.038533071,0.021719042,0.011777005,0.002540912,0.032612459,0.049745193,0.011996367,0.001782837,0.040295805,0.002533264,0.015785952,0.047273855,0.038468336,0.000781272,0.011547741,0.000129654,0.038513145
10/11/2019,0.012286174,0.04596791,0.035643195,0.042384614,0.005901425,0.046915705,0.013350262,0.013583384,0.015886475,0.02820756,0.047354023,0.032789138,0.009996242,0.008044843,0.039776322,0.046280583,0.049934529
10/12/2019,0.005307129,0.03584786,0.033035503,0.006234518,0.043434166,0.004390934,0.028153398,0.040957905,0.043868436,0.034730423,0.04852065,0.029065459,0.046315891,0.012096696,0.014130737,0.048749857,0.041343367
10/13/2019,0.014176831,0.038593177,0.011274078,0.042981857,0.028015435,0.004876492,0.03285678,0.034629482,0.000882932,0.038474354,0.036648724,0.0060557,0.029100289,0.027257482,0.04644279,0.009476133,0.020856055
10/14/2019,0.039070855,0.013701752,0.032141405,0.025549904,0.020463656,0.045459329,0.02200612,0.035788157,0.008144899,0.008110275,0.023869942,0.041645946,3.31E-05,0.040371633,0.049551709,0.040155399,0.021314471
10/15/2019,0.025977372,0.00523142,0.044909788,0.04711867,0.00055166,0.041323736,0.009706569,0.013999009,0.014554301,0.032751532,0.001933792,0.01517658,0.044128494,0.032061999,0.038579854,0.035649444,0.004013481
10/16/2019,0.015968263,0.043831622,0.0017098,0.024864908,0.025105651,0.013260995,0.019175272,0.025830076,0.039795388,0.047487018,0.047425687,0.021986019,0.009495504,0.037664078,0.017705063,0.00021252,0.031740959
10/17/2019,0.009700143,0.03595167,0.003580726,0.0436146,0.030982845,0.026644143,0.020579488,0.045320703,0.030400396,0.004269402,0.008822968,0.029151114,0.010962213,0.041015785,0.027336883,0.009646643,0.019715793
10/18/2019,0.049371073,0.046661831,0.02766219,0.046017072,0.045538808,0.010690312,0.036815904,0.007117051,0.015930976,0.0054661,0.041018174,0.037212045,0.034014642,0.018818974,0.018889554,0.012304977,0.004883822
10/19/2019,0.010019509,0.034377999,0.0393985,0.029389171,0.000527743,0.046535054,0.032096997,0.011395039,0.0246668,0.005799892,0.012629608,0.022441089,0.034325139,0.010125729,0.009715123,0.046027819,0.048896737
10/20/2019,0.030367648,0.037297593,0.02634832,0.040590411,0.038849298,0.009768642,0.011603017,0.049846155,0.049937697,0.004590078,0.009016427,0.025278374,0.023766657,0.020689107,0.042380736,0.039103681,0.035549145
10/21/2019,0.019007297,0.019302429,0.035097574,0.018468866,0.03226497,0.04668982,0.015617104,0.0117258,0.024330725,0.016212549,0.026010085,0.048056739,0.030432875,0.023891661,0.004204736,0.048028078,0.000121292
10/22/2019,0.022893673,0.003884175,0.020128527,0.009773971,0.049874188,0.049778587,0.040430685,0.042019746,0.02365971,0.030151417,0.020948453,0.001728308,0.049559581,0.031833735,0.035028943,0.028506216,0.003582904
10/23/2019,0.015672165,0.039901992,0.000459742,0.041451945,0.026752527,0.009960429,0.032032936,0.023594063,0.005224885,0.041700813,0.038637018,0.044083017,0.000541201,0.00452852,0.011239838,0.016047474,0.011765536
10/24/2019,0.001572708,0.004723282,0.028807538,0.049717704,0.012731475,0.039268627,0.004913698,0.004516194,0.044918967,0.02300544,0.047734209,0.024935009,0.027681173,0.042833725,0.041591502,0.013865664,0.047672263
10/25/2019,0.003975541,0.010826518,0.024725809,0.032386619,0.017746379,0.015940291,0.023139133,0.012680909,0.038331757,0.024175527,0.040179419,0.025929579,0.031406386,0.017519731,0.011835131,0.019760954,0.040562777
10/26/2019,0.005710591,0.031372126,0.02186973,0.04906545,0.014021644,0.023564457,0.006377768,0.020361261,0.040034226,0.001546247,0.03537372,0.018963725,0.026776269,0.015614797,0.03508696,0.017762875,0.004673493
10/27/2019,0.033414598,0.007565292,0.023122972,0.02576075,0.044356136,0.006363864,0.038196725,0.039002854,0.041679084,0.026784109,0.017106822,0.023694491,0.045423839,0.038977738,0.03807158,0.043622722,0.047956393
10/28/2019,0.027482832,0.028878126,0.005363553,0.037632005,0.021959898,0.030930635,0.047885561,0.043239827,0.000955633,0.04427817,0.035038782,0.020733068,0.045624959,0.001905815,0.005520561,0.025976127,0.048669245
10/29/2019,0.000424985,0.022830578,0.002080276,0.022177699,0.020450951,0.031907608,0.020990285,0.020745067,0.022732849,0.043974184,0.027510997,0.031889661,0.002545059,0.034393303,0.028783166,0.048070054,0.009661516
10/30/2019,0.007140538,0.02927866,0.027845718,0.027663744,0.032084289,0.018215877,0.045310657,0.033659185,0.022619145,0.018174826,0.029457042,0.012923837,0.009535141,0.010483393,0.007593931,0.007484162,0.008819455
10/31/2019,0.004161843,0.027740483,0.001347396,0.030292717,0.002749595,0.003988968,0.044061162,0.048363718,0.046592598,0.025166716,0.012415293,0.04636329,0.015721066,0.002613086,0.038997225,0.028145045,0.026040728
11/01/2019,0.007033873,0.040892319,0.005801652,0.016348844,0.027191083,0.014023966,0.043382382,0.043711644,0.021796353,0.037914952,0.032950388,0.025819462,0.003867959,0.011448362,0.011513978,0.017195025,0.030051957
11/02/2019,0.042387028,0.043611057,0.034200612,0.039616713,0.012395674,0.038086369,0.0147513,0.01172349,0.017900636,0.039976785,0.023061442,0.012740066,0.047399307,0.005370384,0.015252558,0.041290291,0.004675431
11/03/2019,0.02293465,0.005308799,0.047755321,0.026165536,0.038779446,0.022345157,0.018760072,0.025749856,0.031581333,0.030078732,0.022291065,0.004408337,0.021050324,0.037175625,0.011437715,0.000804544,0.049979278
11/04/2019,0.043884165,0.002005435,0.035396932,0.018144894,0.011660865,0.024347601,0.041818604,0.015270666,0.013368806,0.005722596,0.019936829,0.046135918,0.023229743,0.039690667,8.71E-05,0.040331542,0.048160498
11/05/2019,0.002230421,0.035286663,0.004271824,0.042298959,0.008528937,0.033346114,0.045071033,0.028396225,0.026234833,0.012082189,0.005326027,0.011447293,0.03409514,0.016676157,0.014860776,0.028362599,0.020415926
11/06/2019,0.028924766,0.017839719,0.039599614,0.015984849,0.026692698,0.01374992,0.01463462,0.048325375,0.018965193,0.003937848,0.001287988,0.043262769,0.00230664,0.026097172,0.014135526,0.038837557,0.018312189
11/07/2019,0.040605827,0.043777558,0.038529006,0.00956942,0.03364701,0.045893095,0.024436941,0.036677801,0.045281977,0.017558247,0.036923379,0.028897834,0.029331205,0.01706677,0.028616351,0.014685488,0.043114682
11/08/2019,0.010592498,0.007407189,0.007587475,0.021748731,0.027927962,0.034913464,0.021342209,0.005689203,0.049021148,0.032054758,0.034411662,0.026264425,0.028404493,0.042370323,0.026558536,0.017136686,0.001183575
11/09/2019,0.044451198,0.027839055,0.045805246,0.027931331,0.022716036,0.039081133,0.026723566,0.034132348,0.033458515,0.014410768,0.028636399,0.001453011,0.012483698,0.017206379,0.018030245,0.018408723,0.046415581
11/10/2019,0.037970332,0.014618025,0.005113582,0.02159474,0.020513814,0.018336529,0.038103839,0.046575684,0.009597995,0.049607614,0.028508145,0.028800665,0.023205347,0.013542772,0.024012502,0.024266635,0.034139651
11/11/2019,0.01115156,0.017720911,0.03479086,0.027400491,0.042302424,0.020888137,0.030840588,0.04522971,0.030084759,0.032680594,0.041304866,0.023522501,0.029971436,0.019432135,0.026253841,0.024477323,0.005839912
11/12/2019,0.011326284,0.046800227,0.011655744,0.030035305,0.027751685,0.047945154,0.014711054,0.022328273,0.033668914,0.044853435,0.036586815,0.03223275,0.009939188,0.022282276,0.040225777,0.047033966,0.035423332
11/13/2019,0.0049419,0.00479058,0.045842288,0.042325532,0.014256755,0.02469037,0.047775883,0.001630654,0.041893344,0.035293915,0.044255944,0.007579149,0.019563008,0.007938006,0.048862712,0.017543756,0.031803741
11/14/2019,0.035190639,0.005264878,0.029477936,0.009058307,0.002390491,0.029304415,0.023680843,0.046468899,0.016596997,0.0377261,0.027676512,0.029259038,0.042114713,0.043061524,0.001958318,0.006923645,0.020938519
11/15/2019,0.045772075,0.023787859,0.006168292,0.005145365,0.030242219,0.00904129,0.011862113,0.013273582,0.02200422,0.031815471,0.008413825,0.029002135,0.005420581,0.022849171,0.021401824,0.026450229,0.021373194
